timestamp,date,hour,panel_id,irradiation,ambient_temp_c,module_temp_c,dc_power_kw,ac_power_kw,defect_type,efficiency_pct,confidence,severity,source,panel_capacity_kw,panel_age_years
2024-11-23 13:33:00,2024-11-23,13,solarcheck.qa@gmail.com,0.497,23.1,50.9,1.373,1.31,Dusty,75.9,82.7,info,scan,2.0,7
2024-11-23 16:32:00,2024-11-23,16,inspector_m@yahoo.com,0.389,18.4,41.9,0.238,0.225,Snow-covered,24.9,87.7,warning,scan,0.25,10
2024-11-27 15:16:00,2024-11-27,15,inspector_m@yahoo.com,0.415,23.9,49.0,1.081,1.013,Clean,84.7,95.7,info,scan,5.0,4
2024-11-29 09:20:00,2024-11-29,9,pvtech.uae@gmail.com,0.384,21.7,45.4,0.718,0.674,Dusty,75.6,82.2,info,scan,3.0,8
2024-11-29 14:04:00,2024-11-29,14,nora.renewables@hotmail.com,0.541,21.1,45.6,1.412,1.338,Dusty,75.6,95.9,info,scan,0.3,7
2024-11-30 11:46:00,2024-11-30,11,green.energy.eg@gmail.com,0.517,20.9,43.3,1.372,1.288,Bird-drop,76.1,90.7,warning,scan,1.0,7
2024-12-03 12:01:00,2024-12-03,12,pvtech.uae@gmail.com,0.538,16.3,40.2,1.756,1.666,Clean,89.1,90.3,info,scan,0.45,5
2024-12-04 13:52:00,2024-12-04,13,maintenance01@solarfarm.com,0.436,15.4,42.1,1.411,1.349,Clean,89.1,96.7,info,scan,10.0,9
2024-12-06 12:40:00,2024-12-06,12,maintenance01@solarfarm.com,0.484,13.1,34.9,0.851,0.801,Physical-damage,47.6,97.3,critical,scan,0.3,10
2024-12-07 17:20:00,2024-12-07,17,ahmed.solar@gmail.com,0.215,16.1,35.6,0.243,0.228,Physical-damage,65.2,96.7,critical,scan,0.6,9
2024-12-08 08:51:00,2024-12-08,8,inspector_m@yahoo.com,0.211,13.4,33.8,0.331,0.315,Clean,91.8,94.3,info,scan,1.0,11
2024-12-10 07:21:00,2024-12-10,7,maintenance01@solarfarm.com,0.128,16.6,35.5,0.086,0.082,Dusty,76.5,91.9,info,scan,0.5,7
2024-12-10 14:56:00,2024-12-10,14,ahmed.solar@gmail.com,0.507,15.3,43.2,1.334,1.277,Dusty,77.0,85.1,info,scan,0.33,13
2024-12-12 15:25:00,2024-12-12,15,inspector_m@yahoo.com,0.446,17.8,44.8,1.009,0.95,Dusty,73.9,81.2,info,scan,5.0,8
2024-12-14 07:01:00,2024-12-14,7,solarcheck.qa@gmail.com,0.115,14.2,31.5,0.011,0.01,Snow-covered,10.4,88.4,warning,scan,0.45,13
2024-12-14 09:39:00,2024-12-14,9,fatima.pv@outlook.com,0.343,15.4,35.0,0.674,0.643,Bird-drop,80.8,83.4,warning,scan,5.0,7
2024-12-14 12:15:00,2024-12-14,12,inspector_m@yahoo.com,0.447,14.0,36.0,1.33,1.27,Dusty,81.8,92.9,info,scan,0.72,10
2024-12-14 16:01:00,2024-12-14,16,solar.ops.ksa@gmail.com,0.314,17.5,41.7,0.585,0.561,Dusty,77.0,81.3,info,scan,0.45,5
2024-12-14 18:41:00,2024-12-14,18,solar.ops.ksa@gmail.com,0.12,13.3,31.4,0.086,0.082,Bird-drop,81.6,93.8,warning,scan,3.0,3
2024-12-16 11:54:00,2024-12-16,11,pvtech.uae@gmail.com,0.509,16.6,40.1,0.747,0.71,Electrical-damage,42.6,97.2,critical,scan,0.3,15
2024-12-19 07:59:00,2024-12-19,7,solar.ops.ksa@gmail.com,0.116,15.4,33.7,0.094,0.089,Clean,91.6,88.6,info,scan,0.33,7
2024-12-19 13:15:00,2024-12-19,13,green.energy.eg@gmail.com,0.499,17.2,42.5,1.388,1.293,Bird-drop,74.6,94.0,warning,scan,1.0,3
2024-12-19 18:03:00,2024-12-19,18,reemya185@gmail.com,0.105,16.9,36.3,0.074,0.07,Bird-drop,79.6,92.5,warning,scan,0.5,9
2024-12-20 09:51:00,2024-12-20,9,green.energy.eg@gmail.com,0.355,16.9,38.0,0.602,0.575,Dusty,69.8,92.3,info,scan,0.33,15
2024-12-20 15:46:00,2024-12-20,15,solar.ops.ksa@gmail.com,0.384,15.6,36.0,0.454,0.426,Electrical-damage,38.5,95.1,critical,scan,1.5,11
2024-12-21 08:46:00,2024-12-21,8,solar.ops.ksa@gmail.com,0.202,14.3,35.0,0.265,0.247,Dusty,75.2,80.2,info,scan,0.6,19
2024-12-21 18:21:00,2024-12-21,18,solar.ops.ksa@gmail.com,0.125,14.9,35.3,0.085,0.081,Dusty,77.4,89.7,info,scan,0.33,15
2024-12-25 08:45:00,2024-12-25,8,solar.ops.ksa@gmail.com,0.218,16.5,35.8,0.339,0.32,Clean,90.2,93.3,info,scan,0.5,7
2024-12-25 10:21:00,2024-12-25,10,ahmed.solar@gmail.com,0.446,15.4,37.0,1.037,0.984,Dusty,76.6,86.7,info,scan,0.72,5
2024-12-25 17:17:00,2024-12-25,17,solar.ops.ksa@gmail.com,0.247,14.5,37.7,0.381,0.357,Clean,88.9,97.8,info,scan,0.72,3
2024-12-27 15:37:00,2024-12-27,15,ahmed.solar@gmail.com,0.409,16.8,41.9,0.633,0.597,Electrical-damage,50.7,90.6,critical,scan,0.5,6
2024-12-27 18:18:00,2024-12-27,18,ahmed.solar@gmail.com,0.109,15.8,36.0,0.018,0.017,Snow-covered,18.6,89.5,warning,scan,0.5,9
2024-12-28 11:50:00,2024-12-28,11,solarcheck.qa@gmail.com,0.428,17.0,42.6,0.628,0.595,Electrical-damage,42.5,90.7,critical,scan,0.6,14
2024-12-30 07:18:00,2024-12-30,7,solar.ops.ksa@gmail.com,0.122,14.0,32.6,0.076,0.072,Dusty,70.5,86.3,info,scan,8.0,1
2024-12-31 18:28:00,2024-12-31,18,pvtech.uae@gmail.com,0.102,14.8,34.3,0.08,0.076,Bird-drop,89.0,82.9,warning,scan,0.25,12
2025-01-01 09:42:00,2025-01-01,9,solarcheck.qa@gmail.com,0.325,15.1,36.0,0.69,0.659,Bird-drop,87.4,88.1,warning,scan,2.0,11
2025-01-02 08:57:00,2025-01-02,8,green.energy.eg@gmail.com,0.27,17.1,36.2,0.319,0.303,Physical-damage,69.0,96.9,critical,scan,0.6,10
2025-01-04 11:07:00,2025-01-04,11,green.energy.eg@gmail.com,0.449,16.1,37.6,1.395,1.312,Clean,89.3,93.9,info,scan,10.0,4
2025-01-04 13:31:00,2025-01-04,13,reemya185@gmail.com,0.527,13.8,40.8,0.239,0.226,Snow-covered,12.3,86.1,warning,scan,0.45,3
2025-01-05 16:24:00,2025-01-05,16,green.energy.eg@gmail.com,0.34,16.5,39.5,0.7,0.669,Dusty,84.8,93.1,info,scan,10.0,10
2025-01-07 12:42:00,2025-01-07,12,solarcheck.qa@gmail.com,0.483,14.1,38.5,1.49,1.42,Dusty,84.6,91.6,info,scan,0.6,9
2025-01-09 14:58:00,2025-01-09,14,solar.ops.ksa@gmail.com,0.511,15.0,38.4,1.487,1.416,Bird-drop,84.7,84.4,warning,scan,8.0,6
2025-01-10 18:18:00,2025-01-10,18,inspector_m@yahoo.com,0.128,16.1,31.9,0.104,0.098,Clean,91.4,91.9,info,scan,0.33,6
2025-01-12 09:20:00,2025-01-12,9,solarcheck.qa@gmail.com,0.399,12.6,32.8,0.391,0.369,Electrical-damage,39.8,91.5,critical,scan,5.0,2
2025-01-13 07:43:00,2025-01-13,7,green.energy.eg@gmail.com,0.142,12.8,34.1,0.08,0.076,Physical-damage,63.9,83.7,critical,scan,0.6,20
2025-01-14 10:15:00,2025-01-14,10,solarcheck.qa@gmail.com,0.483,16.8,43.2,1.145,1.076,Bird-drop,77.3,91.9,warning,scan,1.0,12
2025-01-15 07:07:00,2025-01-15,7,pvtech.uae@gmail.com,0.118,13.9,30.4,0.045,0.042,Electrical-damage,42.5,88.4,critical,scan,8.0,18
2025-01-15 09:00:00,2025-01-15,9,ahmed.solar@gmail.com,0.346,16.9,38.8,0.137,0.129,Snow-covered,16.1,94.5,warning,scan,3.0,12
2025-01-15 12:36:00,2025-01-15,12,maintenance01@solarfarm.com,0.499,14.6,40.9,1.416,1.319,Bird-drop,76.1,93.1,warning,scan,3.0,7
2025-01-15 15:27:00,2025-01-15,15,nora.renewables@hotmail.com,0.463,12.0,37.1,0.467,0.44,Snow-covered,33.0,91.3,warning,scan,0.72,12
2025-01-17 13:26:00,2025-01-17,13,nora.renewables@hotmail.com,0.506,16.7,41.5,1.488,1.42,Bird-drop,80.8,92.4,warning,scan,0.25,5
2025-01-19 07:17:00,2025-01-19,7,green.energy.eg@gmail.com,0.126,12.2,30.4,0.061,0.058,Electrical-damage,55.0,87.2,critical,scan,10.0,10
2025-01-20 08:17:00,2025-01-20,8,solarcheck.qa@gmail.com,0.256,17.2,39.2,0.393,0.367,Clean,88.1,91.7,info,scan,5.0,5
2025-01-20 10:16:00,2025-01-20,10,reemya185@gmail.com,0.418,12.6,36.7,0.487,0.462,Electrical-damage,38.4,89.3,critical,scan,0.5,7
2025-01-23 08:29:00,2025-01-23,8,reemya185@gmail.com,0.257,15.2,38.2,0.396,0.378,Clean,90.4,92.4,info,scan,1.0,13
2025-01-23 12:44:00,2025-01-23,12,reemya185@gmail.com,0.539,16.9,42.3,1.665,1.581,Bird-drop,84.4,93.9,warning,scan,8.0,7
2025-01-24 17:07:00,2025-01-24,17,green.energy.eg@gmail.com,0.222,17.6,37.6,0.325,0.306,Bird-drop,84.7,91.3,warning,scan,1.5,14
2025-01-25 10:39:00,2025-01-25,10,pvtech.uae@gmail.com,0.423,16.6,37.9,0.619,0.578,Physical-damage,47.4,85.7,critical,scan,5.0,9
2025-01-26 09:39:00,2025-01-26,9,maintenance01@solarfarm.com,0.355,16.0,36.2,0.745,0.694,Dusty,84.2,92.9,info,scan,0.72,6
2025-01-28 12:16:00,2025-01-28,12,nora.renewables@hotmail.com,0.562,12.4,35.9,1.646,1.533,Bird-drop,78.5,92.6,warning,scan,0.72,6
2025-01-31 11:24:00,2025-01-31,11,reemya185@gmail.com,0.552,13.1,36.5,1.654,1.552,Bird-drop,85.9,93.0,warning,scan,10.0,1
2025-02-04 10:32:00,2025-02-04,10,pvtech.uae@gmail.com,0.555,17.0,42.3,0.951,0.89,Physical-damage,55.7,94.5,critical,scan,0.6,8
2025-02-04 12:01:00,2025-02-04,12,inspector_m@yahoo.com,0.65,16.1,44.9,1.614,1.529,Dusty,67.7,92.5,info,scan,10.0,12
2025-02-07 09:35:00,2025-02-07,9,maintenance01@solarfarm.com,0.388,15.6,39.9,0.725,0.685,Dusty,76.1,86.0,info,scan,0.33,5
2025-02-08 09:45:00,2025-02-08,9,fatima.pv@outlook.com,0.365,15.9,39.9,0.598,0.565,Dusty,66.7,87.9,info,scan,0.5,7
2025-02-08 13:20:00,2025-02-08,13,inspector_m@yahoo.com,0.603,18.2,44.2,1.934,1.855,Clean,88.5,97.2,info,scan,0.6,19
2025-02-11 16:13:00,2025-02-11,16,inspector_m@yahoo.com,0.416,19.8,45.4,0.343,0.32,Electrical-damage,33.1,98.2,critical,scan,0.3,7
2025-02-12 10:23:00,2025-02-12,10,ahmed.solar@gmail.com,0.511,17.1,40.7,1.379,1.291,Clean,87.7,98.6,info,scan,10.0,16
2025-02-13 15:20:00,2025-02-13,15,reemya185@gmail.com,0.492,19.1,41.5,1.174,1.11,Dusty,78.3,92.8,info,scan,1.5,12
2025-02-13 15:45:00,2025-02-13,15,fatima.pv@outlook.com,0.451,19.7,44.0,0.461,0.432,Snow-covered,33.3,96.8,warning,scan,0.4,8
2025-02-14 08:03:00,2025-02-14,8,green.energy.eg@gmail.com,0.315,14.6,37.3,0.487,0.46,Clean,89.8,95.5,info,scan,0.45,9
2025-02-18 09:20:00,2025-02-18,9,reemya185@gmail.com,0.428,16.5,41.1,0.775,0.727,Dusty,73.2,83.2,info,scan,0.25,3
2025-02-18 09:50:00,2025-02-18,9,green.energy.eg@gmail.com,0.441,16.8,38.5,0.362,0.345,Electrical-damage,33.7,89.3,critical,scan,0.4,8
2025-02-18 11:41:00,2025-02-18,11,solarcheck.qa@gmail.com,0.496,14.8,42.5,1.51,1.43,Clean,88.1,91.4,info,scan,0.5,11
2025-02-19 16:41:00,2025-02-19,16,pvtech.uae@gmail.com,0.437,19.2,44.3,0.743,0.71,Dusty,70.0,93.7,info,scan,0.6,5
2025-02-20 14:13:00,2025-02-20,14,solar.ops.ksa@gmail.com,0.539,16.9,41.0,1.651,1.568,Clean,88.9,93.5,info,scan,0.45,3
2025-02-22 15:37:00,2025-02-22,15,solar.ops.ksa@gmail.com,0.547,17.6,42.8,1.305,1.231,Bird-drop,78.1,93.7,warning,scan,0.25,2
2025-02-22 18:26:00,2025-02-22,18,fatima.pv@outlook.com,0.132,16.5,32.4,0.101,0.097,Bird-drop,87.7,89.7,warning,scan,0.45,4
2025-02-24 09:01:00,2025-02-24,9,solar.ops.ksa@gmail.com,0.363,16.4,40.7,0.745,0.697,Dusty,82.7,89.3,info,scan,0.3,5
2025-02-26 11:41:00,2025-02-26,11,maintenance01@solarfarm.com,0.584,15.6,42.9,1.036,0.981,Electrical-damage,51.3,87.2,critical,scan,0.5,12
2025-02-27 09:01:00,2025-02-27,9,maintenance01@solarfarm.com,0.449,16.6,39.6,0.803,0.759,Dusty,72.8,93.8,info,scan,0.33,7
2025-02-28 13:53:00,2025-02-28,13,pvtech.uae@gmail.com,0.524,15.0,40.7,1.538,1.463,Dusty,80.4,93.8,info,scan,3.0,8
2025-03-01 08:52:00,2025-03-01,8,pvtech.uae@gmail.com,0.342,18.4,40.6,0.215,0.206,Electrical-damage,37.0,91.2,critical,scan,3.0,6
2025-03-02 09:40:00,2025-03-02,9,nora.renewables@hotmail.com,0.413,21.3,44.4,0.823,0.787,Dusty,82.1,94.4,info,scan,0.45,6
2025-03-02 10:45:00,2025-03-02,10,reemya185@gmail.com,0.566,19.6,47.2,1.307,1.254,Bird-drop,76.9,93.7,warning,scan,1.0,8
2025-03-02 15:18:00,2025-03-02,15,green.energy.eg@gmail.com,0.638,20.1,47.7,1.671,1.594,Clean,86.7,90.1,info,scan,8.0,11
2025-03-03 16:02:00,2025-03-03,16,reemya185@gmail.com,0.427,23.8,45.2,0.432,0.407,Electrical-damage,41.1,95.6,critical,scan,3.0,5
2025-03-04 11:55:00,2025-03-04,11,solar.ops.ksa@gmail.com,0.582,23.7,52.8,1.395,1.331,Dusty,69.9,91.0,info,scan,8.0,7
2025-03-08 10:07:00,2025-03-08,10,reemya185@gmail.com,0.551,23.4,48.7,1.437,1.339,Clean,84.4,92.9,info,scan,0.72,9
2025-03-08 18:59:00,2025-03-08,18,pvtech.uae@gmail.com,0.15,21.1,39.3,0.064,0.061,Physical-damage,48.6,91.0,critical,scan,0.5,17
2025-03-09 09:49:00,2025-03-09,9,fatima.pv@outlook.com,0.437,20.2,41.6,0.852,0.816,Dusty,80.5,81.1,info,scan,0.72,6
2025-03-10 16:43:00,2025-03-10,16,reemya185@gmail.com,0.451,18.5,44.3,0.891,0.844,Bird-drop,80.6,89.6,warning,scan,0.5,7
2025-03-10 18:48:00,2025-03-10,18,inspector_m@yahoo.com,0.175,21.7,40.0,0.078,0.075,Physical-damage,51.2,96.1,critical,scan,10.0,8
2025-03-11 15:36:00,2025-03-11,15,reemya185@gmail.com,0.572,23.9,50.2,1.381,1.299,Bird-drop,78.8,83.2,warning,scan,0.4,4
2025-03-12 13:06:00,2025-03-12,13,solarcheck.qa@gmail.com,0.688,21.1,50.2,1.88,1.801,Bird-drop,75.3,94.2,warning,scan,0.72,9
2025-03-12 17:58:00,2025-03-12,17,solar.ops.ksa@gmail.com,0.289,20.0,42.9,0.18,0.171,Electrical-damage,36.4,95.5,critical,scan,0.6,18
2025-03-13 16:27:00,2025-03-13,16,nora.renewables@hotmail.com,0.519,24.0,50.6,0.447,0.429,Electrical-damage,35.6,88.6,critical,scan,8.0,6
2025-03-14 11:20:00,2025-03-14,11,pvtech.uae@gmail.com,0.684,21.1,48.6,2.027,1.939,Clean,86.6,93.1,info,scan,0.33,7
2025-03-15 11:44:00,2025-03-15,11,nora.renewables@hotmail.com,0.737,18.7,47.5,0.491,0.458,Snow-covered,19.0,87.1,warning,scan,0.4,4
2025-03-16 10:11:00,2025-03-16,10,pvtech.uae@gmail.com,0.611,24.0,48.6,1.007,0.949,Physical-damage,53.9,95.5,critical,scan,10.0,8
2025-03-16 14:38:00,2025-03-16,14,pvtech.uae@gmail.com,0.663,23.1,51.2,1.027,0.975,Electrical-damage,44.9,87.2,critical,scan,0.3,18
2025-03-17 09:53:00,2025-03-17,9,nora.renewables@hotmail.com,0.451,20.4,44.3,0.966,0.921,Clean,88.0,88.0,info,scan,0.3,8
2025-03-17 12:03:00,2025-03-17,12,ahmed.solar@gmail.com,0.628,22.9,49.5,1.968,1.882,Clean,86.3,94.9,info,scan,1.0,5
2025-03-18 11:24:00,2025-03-18,11,pvtech.uae@gmail.com,0.695,23.2,50.4,1.747,1.667,Bird-drop,73.3,83.2,warning,scan,0.45,6
2025-03-21 12:56:00,2025-03-21,12,pvtech.uae@gmail.com,0.669,22.4,51.4,2.079,1.987,Clean,85.5,88.0,info,scan,2.0,9
2025-03-22 13:28:00,2025-03-22,13,green.energy.eg@gmail.com,0.693,22.3,49.3,2.015,1.914,Dusty,79.5,92.4,info,scan,0.33,13
2025-03-24 09:51:00,2025-03-24,9,green.energy.eg@gmail.com,0.457,22.3,47.7,0.444,0.426,Electrical-damage,40.2,98.2,critical,scan,3.0,7
2025-03-24 14:07:00,2025-03-24,14,maintenance01@solarfarm.com,0.661,19.5,45.0,1.612,1.543,Dusty,71.3,86.9,info,scan,3.0,8
2025-03-25 10:52:00,2025-03-25,10,solarcheck.qa@gmail.com,0.651,21.3,50.6,0.444,0.426,Snow-covered,22.7,88.9,warning,scan,0.3,12
2025-03-26 16:35:00,2025-03-26,16,maintenance01@solarfarm.com,0.481,18.3,44.4,0.991,0.932,Bird-drop,83.5,89.3,warning,scan,2.0,4
2025-03-27 07:31:00,2025-03-27,7,nora.renewables@hotmail.com,0.159,22.6,42.2,0.103,0.097,Dusty,72.8,88.5,info,scan,0.72,17
2025-03-27 16:30:00,2025-03-27,16,ahmed.solar@gmail.com,0.451,23.8,45.5,0.865,0.823,Bird-drop,78.6,96.5,warning,scan,0.25,7
2025-03-28 09:13:00,2025-03-28,9,solar.ops.ksa@gmail.com,0.494,23.5,47.1,1.045,0.999,Clean,87.1,98.9,info,scan,1.0,6
2025-03-28 09:29:00,2025-03-28,9,fatima.pv@outlook.com,0.47,22.7,46.1,0.87,0.826,Dusty,75.7,82.7,info,scan,8.0,11
2025-03-28 13:05:00,2025-03-28,13,green.energy.eg@gmail.com,0.785,18.3,50.0,2.057,1.937,Dusty,71.0,88.0,info,scan,1.0,5
2025-03-31 07:48:00,2025-03-31,7,reemya185@gmail.com,0.18,23.4,42.2,0.09,0.086,Physical-damage,57.0,84.5,critical,scan,5.0,4
2025-03-31 16:14:00,2025-03-31,16,nora.renewables@hotmail.com,0.407,19.7,43.7,0.474,0.455,Electrical-damage,48.2,92.1,critical,scan,0.3,5
2025-04-03 09:12:00,2025-04-03,9,green.energy.eg@gmail.com,0.48,23.2,49.4,0.84,0.797,Dusty,71.5,87.8,info,scan,0.33,10
2025-04-03 12:03:00,2025-04-03,12,ahmed.solar@gmail.com,0.785,25.2,53.1,2.285,2.155,Bird-drop,79.0,93.7,warning,scan,0.4,4
2025-04-04 11:29:00,2025-04-04,11,reemya185@gmail.com,0.708,28.7,59.0,2.002,1.872,Clean,80.8,89.3,info,scan,5.0,7
2025-04-04 12:36:00,2025-04-04,12,solarcheck.qa@gmail.com,0.773,24.8,52.1,2.144,2.011,Dusty,74.9,84.9,info,scan,0.25,5
2025-04-07 13:39:00,2025-04-07,13,reemya185@gmail.com,0.786,25.5,56.6,1.587,1.503,Physical-damage,55.0,96.3,critical,scan,2.0,8
2025-04-07 14:04:00,2025-04-07,14,reemya185@gmail.com,0.77,23.6,51.0,2.059,1.959,Bird-drop,77.7,94.9,warning,scan,0.3,4
2025-04-08 12:34:00,2025-04-08,12,ahmed.solar@gmail.com,0.752,24.8,55.8,2.291,2.137,Clean,81.8,93.9,info,scan,3.0,11
2025-04-09 08:25:00,2025-04-09,8,ahmed.solar@gmail.com,0.375,28.5,50.3,0.11,0.104,Snow-covered,17.1,97.8,warning,scan,0.3,15
2025-04-09 10:09:00,2025-04-09,10,solar.ops.ksa@gmail.com,0.719,28.7,56.9,1.391,1.306,Dusty,63.1,91.5,info,scan,0.5,6
2025-04-10 14:52:00,2025-04-10,14,inspector_m@yahoo.com,0.654,25.8,50.9,1.919,1.794,Clean,83.8,95.6,info,scan,0.5,6
2025-04-10 17:06:00,2025-04-10,17,reemya185@gmail.com,0.324,27.9,51.0,0.108,0.103,Snow-covered,19.5,96.1,warning,scan,0.6,9
2025-04-13 10:33:00,2025-04-13,10,solar.ops.ksa@gmail.com,0.663,23.3,50.3,1.604,1.5,Bird-drop,78.5,89.5,warning,scan,0.25,10
2025-04-16 08:15:00,2025-04-16,8,green.energy.eg@gmail.com,0.39,25.3,50.9,0.569,0.532,Clean,83.9,92.9,info,scan,1.5,3
2025-04-17 14:35:00,2025-04-17,14,solar.ops.ksa@gmail.com,0.704,23.5,49.7,0.659,0.631,Electrical-damage,27.4,92.9,critical,scan,3.0,10
2025-04-17 18:47:00,2025-04-17,18,inspector_m@yahoo.com,0.204,25.8,47.5,0.147,0.14,Dusty,81.9,83.3,info,scan,0.4,12
2025-04-17 18:50:00,2025-04-17,18,ahmed.solar@gmail.com,0.198,28.2,47.5,0.136,0.129,Bird-drop,77.8,89.3,warning,scan,3.0,11
2025-04-21 16:52:00,2025-04-21,16,fatima.pv@outlook.com,0.544,23.7,47.1,0.676,0.647,Physical-damage,51.2,94.1,critical,scan,0.33,7
2025-04-24 07:22:00,2025-04-24,7,green.energy.eg@gmail.com,0.215,25.7,46.7,0.092,0.086,Electrical-damage,47.8,93.0,critical,scan,0.45,12
2025-04-24 16:21:00,2025-04-24,16,ahmed.solar@gmail.com,0.487,27.8,52.3,0.852,0.805,Dusty,71.2,80.9,info,scan,0.33,8
2025-04-25 09:51:00,2025-04-25,9,green.energy.eg@gmail.com,0.498,26.6,50.3,0.953,0.907,Dusty,78.5,83.8,info,scan,1.0,5
2025-04-25 10:15:00,2025-04-25,10,pvtech.uae@gmail.com,0.6,28.3,57.3,1.036,0.966,Electrical-damage,55.9,93.5,critical,scan,2.0,6
2025-04-29 18:29:00,2025-04-29,18,nora.renewables@hotmail.com,0.192,24.8,41.7,0.143,0.135,Bird-drop,83.9,88.0,warning,scan,10.0,9
2025-04-30 07:36:00,2025-04-30,7,solar.ops.ksa@gmail.com,0.176,24.4,46.4,0.077,0.072,Electrical-damage,48.8,94.5,critical,scan,0.45,8
2025-04-30 08:40:00,2025-04-30,8,solar.ops.ksa@gmail.com,0.398,26.6,52.1,0.577,0.545,Clean,84.2,93.4,info,scan,1.5,11
2025-04-30 16:03:00,2025-04-30,16,nora.renewables@hotmail.com,0.596,28.8,52.6,0.423,0.405,Snow-covered,29.3,88.8,warning,scan,0.25,10
2025-05-01 16:24:00,2025-05-01,16,solarcheck.qa@gmail.com,0.51,29.9,53.3,0.974,0.916,Bird-drop,77.4,90.9,warning,scan,2.0,5
2025-05-02 13:38:00,2025-05-02,13,fatima.pv@outlook.com,0.876,30.6,59.5,1.24,1.159,Snow-covered,38.1,94.6,warning,scan,0.25,7
2025-05-02 18:47:00,2025-05-02,18,solar.ops.ksa@gmail.com,0.199,30.1,51.0,0.068,0.064,Snow-covered,38.4,91.6,warning,scan,10.0,11
2025-05-04 14:43:00,2025-05-04,14,reemya185@gmail.com,0.857,32.8,62.7,1.965,1.865,Dusty,66.5,95.6,info,scan,2.0,7
2025-05-04 17:04:00,2025-05-04,17,inspector_m@yahoo.com,0.458,31.6,55.0,0.656,0.623,Clean,83.6,90.0,info,scan,8.0,5
2025-05-05 14:19:00,2025-05-05,14,solarcheck.qa@gmail.com,0.894,31.0,63.0,2.333,2.212,Dusty,75.6,81.5,info,scan,0.33,15
2025-05-05 15:34:00,2025-05-05,15,solarcheck.qa@gmail.com,0.711,32.4,61.1,1.752,1.676,Clean,81.8,91.1,info,scan,0.6,7
2025-05-06 11:13:00,2025-05-06,11,inspector_m@yahoo.com,0.774,31.3,59.1,2.018,1.926,Bird-drop,76.0,88.9,warning,scan,5.0,6
2025-05-07 18:33:00,2025-05-07,18,maintenance01@solarfarm.com,0.235,30.9,48.8,0.165,0.156,Dusty,79.3,94.8,info,scan,0.4,8
2025-05-13 08:44:00,2025-05-13,8,reemya185@gmail.com,0.405,33.3,54.9,0.436,0.415,Dusty,63.0,83.2,info,scan,1.5,6
2025-05-13 11:41:00,2025-05-13,11,fatima.pv@outlook.com,0.838,33.4,61.8,2.339,2.197,Clean,80.1,98.1,info,scan,5.0,6
2025-05-13 17:06:00,2025-05-13,17,inspector_m@yahoo.com,0.431,33.4,59.5,0.323,0.308,Physical-damage,43.9,96.0,critical,scan,0.5,9
2025-05-14 10:18:00,2025-05-14,10,solarcheck.qa@gmail.com,0.651,30.1,57.9,1.514,1.448,Dusty,77.2,80.2,info,scan,0.45,11
2025-05-14 15:56:00,2025-05-14,15,solarcheck.qa@gmail.com,0.645,31.6,57.7,1.238,1.167,Dusty,62.8,82.1,info,scan,8.0,7
2025-05-15 10:05:00,2025-05-15,10,green.energy.eg@gmail.com,0.739,30.3,58.3,1.845,1.729,Clean,81.2,98.7,info,scan,0.6,5
2025-05-15 15:12:00,2025-05-15,15,ahmed.solar@gmail.com,0.783,30.4,61.5,1.926,1.805,Clean,80.0,92.2,info,scan,1.5,7
2025-05-16 12:57:00,2025-05-16,12,fatima.pv@outlook.com,0.81,34.0,67.4,1.866,1.773,Dusty,63.0,85.3,info,scan,1.5,7
2025-05-16 13:50:00,2025-05-16,13,solar.ops.ksa@gmail.com,0.914,28.8,60.0,2.731,2.571,Clean,81.0,91.5,info,scan,1.5,7
2025-05-16 13:54:00,2025-05-16,13,maintenance01@solarfarm.com,0.893,32.4,67.5,0.907,0.869,Snow-covered,28.0,91.9,warning,scan,0.45,5
2025-05-17 11:10:00,2025-05-17,11,maintenance01@solarfarm.com,0.798,31.9,59.9,1.519,1.443,Electrical-damage,55.3,94.3,critical,scan,1.0,11
2025-05-17 18:25:00,2025-05-17,18,green.energy.eg@gmail.com,0.224,28.8,49.0,0.15,0.141,Bird-drop,75.2,95.6,warning,scan,5.0,5
2025-05-18 16:37:00,2025-05-18,16,solarcheck.qa@gmail.com,0.562,28.3,56.0,0.896,0.845,Dusty,64.8,88.0,info,scan,0.33,3
2025-05-19 10:04:00,2025-05-19,10,solarcheck.qa@gmail.com,0.732,30.4,57.4,1.651,1.579,Bird-drop,74.9,87.1,warning,scan,0.45,10
2025-05-20 17:28:00,2025-05-20,17,pvtech.uae@gmail.com,0.405,33.9,58.0,0.497,0.465,Dusty,70.6,95.8,info,scan,0.6,11
2025-05-21 13:28:00,2025-05-21,13,solar.ops.ksa@gmail.com,0.771,32.7,60.8,2.295,2.154,Clean,80.4,92.2,info,scan,0.5,5
2025-05-22 13:37:00,2025-05-22,13,fatima.pv@outlook.com,0.865,30.5,61.2,2.358,2.259,Bird-drop,75.2,91.2,warning,scan,3.0,5
2025-05-22 14:44:00,2025-05-22,14,ahmed.solar@gmail.com,0.887,31.7,62.5,2.467,2.342,Clean,80.7,90.2,info,scan,0.4,9
2025-05-24 16:14:00,2025-05-24,16,pvtech.uae@gmail.com,0.647,32.2,60.3,1.204,1.125,Bird-drop,74.9,83.5,warning,scan,0.5,15
2025-05-25 12:57:00,2025-05-25,12,solarcheck.qa@gmail.com,0.953,30.9,66.4,2.476,2.363,Dusty,71.4,87.3,info,scan,0.33,5
