timestamp,panel_id,defect_type,severity,confidence,irradiation,ambient_temp_c,module_temp_c,dc_power_kw,ac_power_kw,efficiency_pct,panel_capacity_kw,panel_age_years
2025-01-15 12:36:00,maintenance01@solarfarm.com,Bird-drop,warning,93.1,0.499,14.6,40.9,1.416,1.319,76.1,3.0,7.0
2025-01-15 15:27:00,nora.renewables@hotmail.com,Snow-covered,warning,91.3,0.463,12.0,37.1,0.467,0.44,33.0,0.72,12.0
2025-01-17 13:26:00,nora.renewables@hotmail.com,Bird-drop,warning,92.4,0.506,16.7,41.5,1.488,1.42,80.8,0.25,5.0
2025-01-19 07:17:00,green.energy.eg@gmail.com,Electrical-damage,critical,87.2,0.126,12.2,30.4,0.061,0.058,55.0,10.0,10.0
2025-01-20 08:17:00,solarcheck.qa@gmail.com,Clean,info,91.7,0.256,17.2,39.2,0.393,0.367,88.1,5.0,5.0
2025-01-20 10:16:00,reemya185@gmail.com,Electrical-damage,critical,89.3,0.418,12.6,36.7,0.487,0.462,38.4,0.5,7.0
2025-01-23 08:29:00,reemya185@gmail.com,Clean,info,92.4,0.257,15.2,38.2,0.396,0.378,90.4,1.0,13.0
2025-01-23 12:44:00,reemya185@gmail.com,Bird-drop,warning,93.9,0.539,16.9,42.3,1.665,1.581,84.4,8.0,7.0
2025-01-24 17:07:00,green.energy.eg@gmail.com,Bird-drop,warning,91.3,0.222,17.6,37.6,0.325,0.306,84.7,1.5,14.0
2025-01-25 10:39:00,pvtech.uae@gmail.com,Physical-damage,critical,85.7,0.423,16.6,37.9,0.619,0.578,47.4,5.0,9.0
2025-01-26 09:39:00,maintenance01@solarfarm.com,Dusty,info,92.9,0.355,16.0,36.2,0.745,0.694,84.2,0.72,6.0
2025-01-28 12:16:00,nora.renewables@hotmail.com,Bird-drop,warning,92.6,0.562,12.4,35.9,1.646,1.533,78.5,0.72,6.0
2025-01-31 11:24:00,reemya185@gmail.com,Bird-drop,warning,93.0,0.552,13.1,36.5,1.654,1.552,85.9,10.0,1.0
2025-02-04 10:32:00,pvtech.uae@gmail.com,Physical-damage,critical,94.5,0.555,17.0,42.3,0.951,0.89,55.7,0.6,8.0
2025-02-04 12:01:00,inspector_m@yahoo.com,Dusty,info,92.5,0.65,16.1,44.9,1.614,1.529,67.7,10.0,12.0
2025-02-07 09:35:00,maintenance01@solarfarm.com,Dusty,info,86.0,0.388,15.6,39.9,0.725,0.685,76.1,0.33,5.0
2025-02-08 09:45:00,fatima.pv@outlook.com,Dusty,info,87.9,0.365,15.9,39.9,0.598,0.565,66.7,0.5,7.0
2025-02-08 13:20:00,inspector_m@yahoo.com,Clean,info,97.2,0.603,18.2,44.2,1.934,1.855,88.5,0.6,19.0
2025-02-11 16:13:00,inspector_m@yahoo.com,Electrical-damage,critical,98.2,0.416,19.8,45.4,0.343,0.32,33.1,0.3,7.0
2025-02-12 10:23:00,ahmed.solar@gmail.com,Clean,info,98.6,0.511,17.1,40.7,1.379,1.291,87.7,10.0,16.0
2025-02-13 15:20:00,reemya185@gmail.com,Dusty,info,92.8,0.492,19.1,41.5,1.174,1.11,78.3,1.5,12.0
2025-02-13 15:45:00,fatima.pv@outlook.com,Snow-covered,warning,96.8,0.451,19.7,44.0,0.461,0.432,33.3,0.4,8.0
2025-02-14 08:03:00,green.energy.eg@gmail.com,Clean,info,95.5,0.315,14.6,37.3,0.487,0.46,89.8,0.45,9.0
2025-02-18 09:20:00,reemya185@gmail.com,Dusty,info,83.2,0.428,16.5,41.1,0.775,0.727,73.2,0.25,3.0
2025-02-18 09:50:00,green.energy.eg@gmail.com,Electrical-damage,critical,89.3,0.441,16.8,38.5,0.362,0.345,33.7,0.4,8.0
2025-02-18 11:41:00,solarcheck.qa@gmail.com,Clean,info,91.4,0.496,14.8,42.5,1.51,1.43,88.1,0.5,11.0
2025-02-19 16:41:00,pvtech.uae@gmail.com,Dusty,info,93.7,0.437,19.2,44.3,0.743,0.71,70.0,0.6,5.0
2025-02-20 14:13:00,solar.ops.ksa@gmail.com,Clean,info,93.5,0.539,16.9,41.0,1.651,1.568,88.9,0.45,3.0
2025-02-22 15:37:00,solar.ops.ksa@gmail.com,Bird-drop,warning,93.7,0.547,17.6,42.8,1.305,1.231,78.1,0.25,2.0
2025-02-22 18:26:00,fatima.pv@outlook.com,Bird-drop,warning,89.7,0.132,16.5,32.4,0.101,0.097,87.7,0.45,4.0
2025-02-24 09:01:00,solar.ops.ksa@gmail.com,Dusty,info,89.3,0.363,16.4,40.7,0.745,0.697,82.7,0.3,5.0
2025-02-26 11:41:00,maintenance01@solarfarm.com,Electrical-damage,critical,87.2,0.584,15.6,42.9,1.036,0.981,51.3,0.5,12.0
2025-02-27 09:01:00,maintenance01@solarfarm.com,Dusty,info,93.8,0.449,16.6,39.6,0.803,0.759,72.8,0.33,7.0
2025-02-28 13:53:00,pvtech.uae@gmail.com,Dusty,info,93.8,0.524,15.0,40.7,1.538,1.463,80.4,3.0,8.0
2025-03-01 08:52:00,pvtech.uae@gmail.com,Electrical-damage,critical,91.2,0.342,18.4,40.6,0.215,0.206,37.0,3.0,6.0
2025-03-02 09:40:00,nora.renewables@hotmail.com,Dusty,info,94.4,0.413,21.3,44.4,0.823,0.787,82.1,0.45,6.0
2025-03-02 10:45:00,reemya185@gmail.com,Bird-drop,warning,93.7,0.566,19.6,47.2,1.307,1.254,76.9,1.0,8.0
2025-03-02 15:18:00,green.energy.eg@gmail.com,Clean,info,90.1,0.638,20.1,47.7,1.671,1.594,86.7,8.0,11.0
2025-03-03 16:02:00,reemya185@gmail.com,Electrical-damage,critical,95.6,0.427,23.8,45.2,0.432,0.407,41.1,3.0,5.0
2025-03-04 11:55:00,solar.ops.ksa@gmail.com,Dusty,info,91.0,0.582,23.7,52.8,1.395,1.331,69.9,8.0,7.0
2025-03-08 10:07:00,reemya185@gmail.com,Clean,info,92.9,0.551,23.4,48.7,1.437,1.339,84.4,0.72,9.0
2025-03-08 18:59:00,pvtech.uae@gmail.com,Physical-damage,critical,91.0,0.15,21.1,39.3,0.064,0.061,48.6,0.5,17.0
2025-03-09 09:49:00,fatima.pv@outlook.com,Dusty,info,81.1,0.437,20.2,41.6,0.852,0.816,80.5,0.72,6.0
2025-03-10 16:43:00,reemya185@gmail.com,Bird-drop,warning,89.6,0.451,18.5,44.3,0.891,0.844,80.6,0.5,7.0
2025-03-10 18:48:00,inspector_m@yahoo.com,Physical-damage,critical,96.1,0.175,21.7,40.0,0.078,0.075,51.2,10.0,8.0
2025-03-11 15:36:00,reemya185@gmail.com,Bird-drop,warning,83.2,0.572,23.9,50.2,1.381,1.299,78.8,0.4,4.0
2025-03-12 13:06:00,solarcheck.qa@gmail.com,Bird-drop,warning,94.2,0.688,21.1,50.2,1.88,1.801,75.3,0.72,9.0
2025-03-12 17:58:00,solar.ops.ksa@gmail.com,Electrical-damage,critical,95.5,0.289,20.0,42.9,0.18,0.171,36.4,0.6,18.0
2025-03-13 16:27:00,nora.renewables@hotmail.com,Electrical-damage,critical,88.6,0.519,24.0,50.6,0.447,0.429,35.6,8.0,6.0
2025-03-14 11:20:00,pvtech.uae@gmail.com,Clean,info,93.1,0.684,21.1,48.6,2.027,1.939,86.6,0.33,7.0
2025-03-15 11:44:00,nora.renewables@hotmail.com,Snow-covered,warning,87.1,0.737,18.7,47.5,0.491,0.458,19.0,0.4,4.0
2025-03-16 10:11:00,pvtech.uae@gmail.com,Physical-damage,critical,95.5,0.611,24.0,48.6,1.007,0.949,53.9,10.0,8.0
2025-03-16 14:38:00,pvtech.uae@gmail.com,Electrical-damage,critical,87.2,0.663,23.1,51.2,1.027,0.975,44.9,0.3,18.0
2025-03-17 09:53:00,nora.renewables@hotmail.com,Clean,info,88.0,0.451,20.4,44.3,0.966,0.921,88.0,0.3,8.0
2025-03-17 12:03:00,ahmed.solar@gmail.com,Clean,info,94.9,0.628,22.9,49.5,1.968,1.882,86.3,1.0,5.0
2025-03-18 11:24:00,pvtech.uae@gmail.com,Bird-drop,warning,83.2,0.695,23.2,50.4,1.747,1.667,73.3,0.45,6.0
2025-03-21 12:56:00,pvtech.uae@gmail.com,Clean,info,88.0,0.669,22.4,51.4,2.079,1.987,85.5,2.0,9.0
2025-03-22 13:28:00,green.energy.eg@gmail.com,Dusty,info,92.4,0.693,22.3,49.3,2.015,1.914,79.5,0.33,13.0
2025-03-24 09:51:00,green.energy.eg@gmail.com,Electrical-damage,critical,98.2,0.457,22.3,47.7,0.444,0.426,40.2,3.0,7.0
2025-03-24 14:07:00,maintenance01@solarfarm.com,Dusty,info,86.9,0.661,19.5,45.0,1.612,1.543,71.3,3.0,8.0
2025-03-25 10:52:00,solarcheck.qa@gmail.com,Snow-covered,warning,88.9,0.651,21.3,50.6,0.444,0.426,22.7,0.3,12.0
2025-03-26 16:35:00,maintenance01@solarfarm.com,Bird-drop,warning,89.3,0.481,18.3,44.4,0.991,0.932,83.5,2.0,4.0
2025-03-27 07:31:00,nora.renewables@hotmail.com,Dusty,info,88.5,0.159,22.6,42.2,0.103,0.097,72.8,0.72,17.0
2025-03-27 16:30:00,ahmed.solar@gmail.com,Bird-drop,warning,96.5,0.451,23.8,45.5,0.865,0.823,78.6,0.25,7.0
2025-03-28 09:13:00,solar.ops.ksa@gmail.com,Clean,info,98.9,0.494,23.5,47.1,1.045,0.999,87.1,1.0,6.0
2025-03-28 09:29:00,fatima.pv@outlook.com,Dusty,info,82.7,0.47,22.7,46.1,0.87,0.826,75.7,8.0,11.0
2025-03-28 13:05:00,green.energy.eg@gmail.com,Dusty,info,88.0,0.785,18.3,50.0,2.057,1.937,71.0,1.0,5.0
2025-03-31 07:48:00,reemya185@gmail.com,Physical-damage,critical,84.5,0.18,23.4,42.2,0.09,0.086,57.0,5.0,4.0
2025-03-31 16:14:00,nora.renewables@hotmail.com,Electrical-damage,critical,92.1,0.407,19.7,43.7,0.474,0.455,48.2,0.3,5.0
2025-04-03 09:12:00,green.energy.eg@gmail.com,Dusty,info,87.8,0.48,23.2,49.4,0.84,0.797,71.5,0.33,10.0
2025-04-03 12:03:00,ahmed.solar@gmail.com,Bird-drop,warning,93.7,0.785,25.2,53.1,2.285,2.155,79.0,0.4,4.0
2025-04-04 11:29:00,reemya185@gmail.com,Clean,info,89.3,0.708,28.7,59.0,2.002,1.872,80.8,5.0,7.0
2025-04-04 12:36:00,solarcheck.qa@gmail.com,Dusty,info,84.9,0.773,24.8,52.1,2.144,2.011,74.9,0.25,5.0
2025-04-07 13:39:00,reemya185@gmail.com,Physical-damage,critical,96.3,0.786,25.5,56.6,1.587,1.503,55.0,2.0,8.0
2025-04-07 14:04:00,reemya185@gmail.com,Bird-drop,warning,94.9,0.77,23.6,51.0,2.059,1.959,77.7,0.3,4.0
2025-04-08 12:34:00,ahmed.solar@gmail.com,Clean,info,93.9,0.752,24.8,55.8,2.291,2.137,81.8,3.0,11.0
2025-04-09 08:25:00,ahmed.solar@gmail.com,Snow-covered,warning,97.8,0.375,28.5,50.3,0.11,0.104,17.1,0.3,15.0
2025-04-09 10:09:00,solar.ops.ksa@gmail.com,Dusty,info,91.5,0.719,28.7,56.9,1.391,1.306,63.1,0.5,6.0
2025-04-10 14:52:00,inspector_m@yahoo.com,Clean,info,95.6,0.654,25.8,50.9,1.919,1.794,83.8,0.5,6.0
2025-04-10 17:06:00,reemya185@gmail.com,Snow-covered,warning,96.1,0.324,27.9,51.0,0.108,0.103,19.5,0.6,9.0
2025-04-13 10:33:00,solar.ops.ksa@gmail.com,Bird-drop,warning,89.5,0.663,23.3,50.3,1.604,1.5,78.5,0.25,10.0
2025-04-16 08:15:00,green.energy.eg@gmail.com,Clean,info,92.9,0.39,25.3,50.9,0.569,0.532,83.9,1.5,3.0
2025-04-17 14:35:00,solar.ops.ksa@gmail.com,Electrical-damage,critical,92.9,0.704,23.5,49.7,0.659,0.631,27.4,3.0,10.0
2025-04-17 18:47:00,inspector_m@yahoo.com,Dusty,info,83.3,0.204,25.8,47.5,0.147,0.14,81.9,0.4,12.0
2025-04-17 18:50:00,ahmed.solar@gmail.com,Bird-drop,warning,89.3,0.198,28.2,47.5,0.136,0.129,77.8,3.0,11.0
2025-04-21 16:52:00,fatima.pv@outlook.com,Physical-damage,critical,94.1,0.544,23.7,47.1,0.676,0.647,51.2,0.33,7.0
2025-04-24 07:22:00,green.energy.eg@gmail.com,Electrical-damage,critical,93.0,0.215,25.7,46.7,0.092,0.086,47.8,0.45,12.0
2025-04-24 16:21:00,ahmed.solar@gmail.com,Dusty,info,80.9,0.487,27.8,52.3,0.852,0.805,71.2,0.33,8.0
2025-04-25 09:51:00,green.energy.eg@gmail.com,Dusty,info,83.8,0.498,26.6,50.3,0.953,0.907,78.5,1.0,5.0
2025-04-25 10:15:00,pvtech.uae@gmail.com,Electrical-damage,critical,93.5,0.6,28.3,57.3,1.036,0.966,55.9,2.0,6.0
2025-04-29 18:29:00,nora.renewables@hotmail.com,Bird-drop,warning,88.0,0.192,24.8,41.7,0.143,0.135,83.9,10.0,9.0
2025-04-30 07:36:00,solar.ops.ksa@gmail.com,Electrical-damage,critical,94.5,0.176,24.4,46.4,0.077,0.072,48.8,0.45,8.0
2025-04-30 08:40:00,solar.ops.ksa@gmail.com,Clean,info,93.4,0.398,26.6,52.1,0.577,0.545,84.2,1.5,11.0
2025-04-30 16:03:00,nora.renewables@hotmail.com,Snow-covered,warning,88.8,0.596,28.8,52.6,0.423,0.405,29.3,0.25,10.0
2025-05-01 16:24:00,solarcheck.qa@gmail.com,Bird-drop,warning,90.9,0.51,29.9,53.3,0.974,0.916,77.4,2.0,5.0
2025-05-02 13:38:00,fatima.pv@outlook.com,Snow-covered,warning,94.6,0.876,30.6,59.5,1.24,1.159,38.1,0.25,7.0
2025-05-02 18:47:00,solar.ops.ksa@gmail.com,Snow-covered,warning,91.6,0.199,30.1,51.0,0.068,0.064,38.4,10.0,11.0
2025-05-04 14:43:00,reemya185@gmail.com,Dusty,info,95.6,0.857,32.8,62.7,1.965,1.865,66.5,2.0,7.0
2025-05-04 17:04:00,inspector_m@yahoo.com,Clean,info,90.0,0.458,31.6,55.0,0.656,0.623,83.6,8.0,5.0
2025-05-05 14:19:00,solarcheck.qa@gmail.com,Dusty,info,81.5,0.894,31.0,63.0,2.333,2.212,75.6,0.33,15.0
2025-05-05 15:34:00,solarcheck.qa@gmail.com,Clean,info,91.1,0.711,32.4,61.1,1.752,1.676,81.8,0.6,7.0
2025-05-06 11:13:00,inspector_m@yahoo.com,Bird-drop,warning,88.9,0.774,31.3,59.1,2.018,1.926,76.0,5.0,6.0
2025-05-07 18:33:00,maintenance01@solarfarm.com,Dusty,info,94.8,0.235,30.9,48.8,0.165,0.156,79.3,0.4,8.0
2025-05-13 08:44:00,reemya185@gmail.com,Dusty,info,83.2,0.405,33.3,54.9,0.436,0.415,63.0,1.5,6.0
2025-05-13 11:41:00,fatima.pv@outlook.com,Clean,info,98.1,0.838,33.4,61.8,2.339,2.197,80.1,5.0,6.0
2025-05-13 17:06:00,inspector_m@yahoo.com,Physical-damage,critical,96.0,0.431,33.4,59.5,0.323,0.308,43.9,0.5,9.0
2025-05-14 10:18:00,solarcheck.qa@gmail.com,Dusty,info,80.2,0.651,30.1,57.9,1.514,1.448,77.2,0.45,11.0
2025-05-14 15:56:00,solarcheck.qa@gmail.com,Dusty,info,82.1,0.645,31.6,57.7,1.238,1.167,62.8,8.0,7.0
2025-05-15 10:05:00,green.energy.eg@gmail.com,Clean,info,98.7,0.739,30.3,58.3,1.845,1.729,81.2,0.6,5.0
2025-05-15 15:12:00,ahmed.solar@gmail.com,Clean,info,92.2,0.783,30.4,61.5,1.926,1.805,80.0,1.5,7.0
2025-05-16 12:57:00,fatima.pv@outlook.com,Dusty,info,85.3,0.81,34.0,67.4,1.866,1.773,63.0,1.5,7.0
2025-05-16 13:50:00,solar.ops.ksa@gmail.com,Clean,info,91.5,0.914,28.8,60.0,2.731,2.571,81.0,1.5,7.0
2025-05-16 13:54:00,maintenance01@solarfarm.com,Snow-covered,warning,91.9,0.893,32.4,67.5,0.907,0.869,28.0,0.45,5.0
2025-05-17 11:10:00,maintenance01@solarfarm.com,Electrical-damage,critical,94.3,0.798,31.9,59.9,1.519,1.443,55.3,1.0,11.0
2025-05-17 18:25:00,green.energy.eg@gmail.com,Bird-drop,warning,95.6,0.224,28.8,49.0,0.15,0.141,75.2,5.0,5.0
2025-05-18 16:37:00,solarcheck.qa@gmail.com,Dusty,info,88.0,0.562,28.3,56.0,0.896,0.845,64.8,0.33,3.0
2025-05-19 10:04:00,solarcheck.qa@gmail.com,Bird-drop,warning,87.1,0.732,30.4,57.4,1.651,1.579,74.9,0.45,10.0
2025-05-20 17:28:00,pvtech.uae@gmail.com,Dusty,info,95.8,0.405,33.9,58.0,0.497,0.465,70.6,0.6,11.0
2025-05-21 13:28:00,solar.ops.ksa@gmail.com,Clean,info,92.2,0.771,32.7,60.8,2.295,2.154,80.4,0.5,5.0
2025-05-22 13:37:00,fatima.pv@outlook.com,Bird-drop,warning,91.2,0.865,30.5,61.2,2.358,2.259,75.2,3.0,5.0
2025-05-22 14:44:00,ahmed.solar@gmail.com,Clean,info,90.2,0.887,31.7,62.5,2.467,2.342,80.7,0.4,9.0
2025-05-24 16:14:00,pvtech.uae@gmail.com,Bird-drop,warning,83.5,0.647,32.2,60.3,1.204,1.125,74.9,0.5,15.0
2025-05-25 12:57:00,solarcheck.qa@gmail.com,Dusty,info,87.3,0.953,30.9,66.4,2.476,2.363,71.4,0.33,5.0
2025-05-25 17:54:00,inspector_m@yahoo.com,Bird-drop,warning,86.3,0.383,29.5,55.2,0.473,0.446,71.6,0.6,8.0
2025-05-27 08:35:00,maintenance01@solarfarm.com,Bird-drop,warning,95.8,0.407,30.8,52.2,0.512,0.483,73.0,10.0,6.0
2025-05-28 08:11:00,inspector_m@yahoo.com,Bird-drop,warning,91.4,0.384,29.5,49.8,0.493,0.466,74.6,10.0,11.0
2025-05-28 08:53:00,reemya185@gmail.com,Electrical-damage,critical,96.2,0.456,30.1,55.1,0.334,0.32,43.1,0.45,7.0
2025-05-28 10:00:00,fatima.pv@outlook.com,Clean,info,93.6,0.745,30.5,60.2,1.844,1.74,81.1,0.4,7.0
2025-05-28 12:29:00,fatima.pv@outlook.com,Dusty,info,82.0,0.906,30.0,63.9,2.272,2.124,67.5,0.33,9.0
2025-05-30 08:55:00,fatima.pv@outlook.com,Physical-damage,critical,92.7,0.424,31.4,52.6,0.35,0.33,47.9,5.0,8.0
2025-06-01 14:33:00,solarcheck.qa@gmail.com,Dusty,info,93.5,0.849,37.4,66.3,1.789,1.691,60.9,0.5,5.0
2025-06-02 18:22:00,inspector_m@yahoo.com,Physical-damage,critical,94.5,0.226,33.5,53.3,0.09,0.086,45.4,1.5,7.0
2025-06-03 08:56:00,ahmed.solar@gmail.com,Bird-drop,warning,82.9,0.446,34.5,59.3,0.59,0.563,77.6,10.0,17.0
2025-06-05 08:07:00,green.energy.eg@gmail.com,Dusty,info,92.7,0.444,34.8,58.1,0.574,0.549,76.0,0.72,11.0
2025-06-05 14:31:00,nora.renewables@hotmail.com,Electrical-damage,critical,97.8,0.885,35.7,65.1,1.689,1.606,55.5,0.5,8.0
2025-06-06 17:43:00,reemya185@gmail.com,Electrical-damage,critical,97.4,0.388,34.0,59.6,0.264,0.248,39.3,1.0,9.0
2025-06-07 11:04:00,nora.renewables@hotmail.com,Bird-drop,warning,90.1,0.784,37.2,69.8,1.99,1.881,73.3,3.0,4.0
2025-06-07 16:08:00,reemya185@gmail.com,Bird-drop,warning,92.1,0.639,33.0,57.9,1.121,1.065,71.8,2.0,7.0
2025-06-08 17:30:00,ahmed.solar@gmail.com,Snow-covered,warning,94.7,0.484,32.2,59.1,0.195,0.185,23.5,0.5,14.0
2025-06-11 10:21:00,fatima.pv@outlook.com,Electrical-damage,critical,88.8,0.772,36.3,67.2,0.624,0.586,26.4,0.33,5.0
2025-06-15 15:22:00,maintenance01@solarfarm.com,Bird-drop,warning,86.3,0.708,37.8,63.6,1.633,1.566,76.8,0.25,19.0
2025-06-16 11:34:00,maintenance01@solarfarm.com,Dusty,info,82.4,0.776,36.5,69.0,1.941,1.832,72.1,1.5,12.0
2025-06-17 10:56:00,reemya185@gmail.com,Dusty,info,81.4,0.76,33.5,61.9,1.478,1.389,63.4,0.4,10.0
2025-06-18 13:16:00,pvtech.uae@gmail.com,Dusty,info,86.4,1.017,34.2,69.0,2.433,2.31,65.4,0.33,7.0
2025-06-18 13:47:00,inspector_m@yahoo.com,Bird-drop,warning,93.4,0.823,37.0,66.7,2.234,2.092,73.2,0.33,4.0
2025-06-19 18:04:00,ahmed.solar@gmail.com,Bird-drop,warning,96.7,0.215,36.9,59.7,0.149,0.139,77.2,2.0,6.0
2025-06-23 12:28:00,fatima.pv@outlook.com,Bird-drop,warning,92.5,1.016,36.3,71.2,2.768,2.602,73.7,0.45,11.0
2025-06-25 14:33:00,reemya185@gmail.com,Bird-drop,warning,90.2,0.871,37.9,71.1,2.021,1.891,66.3,0.4,7.0
2025-06-25 15:59:00,maintenance01@solarfarm.com,Snow-covered,warning,85.5,0.673,37.3,65.6,0.533,0.512,26.4,0.45,12.0
2025-06-28 08:21:00,fatima.pv@outlook.com,Dusty,info,89.5,0.409,33.8,55.5,0.489,0.455,68.4,1.0,5.0
2025-06-30 07:05:00,maintenance01@solarfarm.com,Clean,info,90.7,0.199,34.7,55.8,0.146,0.137,82.2,0.72,12.0
2025-06-30 10:37:00,nora.renewables@hotmail.com,Clean,info,91.5,0.732,37.4,63.7,1.782,1.693,80.3,2.0,13.0
2025-06-30 14:02:00,inspector_m@yahoo.com,Electrical-damage,critical,88.9,0.946,34.6,69.1,0.978,0.932,30.1,2.0,10.0
2025-07-01 09:08:00,pvtech.uae@gmail.com,Electrical-damage,critical,87.1,0.633,35.3,60.5,0.4,0.373,25.4,0.25,5.0
2025-07-02 10:36:00,fatima.pv@outlook.com,Dusty,info,80.3,0.812,34.1,66.6,1.648,1.548,66.2,0.33,5.0
2025-07-02 12:57:00,fatima.pv@outlook.com,Bird-drop,warning,96.3,0.789,36.9,68.2,1.958,1.864,68.0,0.72,3.0
2025-07-02 15:34:00,maintenance01@solarfarm.com,Clean,info,98.2,0.693,37.2,66.2,1.667,1.58,79.2,1.0,3.0
2025-07-05 10:11:00,ahmed.solar@gmail.com,Dusty,info,85.9,0.658,34.7,62.3,1.346,1.29,68.1,2.0,10.0
2025-07-09 08:39:00,inspector_m@yahoo.com,Dusty,info,89.6,0.43,34.3,55.8,0.469,0.444,63.5,1.0,8.0
2025-07-09 14:22:00,green.energy.eg@gmail.com,Dusty,info,82.2,0.817,35.6,68.4,1.674,1.574,58.9,8.0,11.0
2025-07-10 09:15:00,solar.ops.ksa@gmail.com,Bird-drop,warning,86.1,0.642,36.3,63.9,1.14,1.078,72.3,0.45,6.0
2025-07-11 07:10:00,inspector_m@yahoo.com,Dusty,info,92.0,0.231,36.4,57.1,0.149,0.142,73.4,0.25,6.0
2025-07-12 18:15:00,fatima.pv@outlook.com,Clean,info,96.5,0.228,37.2,56.2,0.167,0.159,83.3,0.45,14.0
2025-07-13 14:16:00,pvtech.uae@gmail.com,Dusty,info,85.0,0.82,39.5,70.8,2.075,1.964,73.2,0.3,20.0
2025-07-14 12:08:00,solarcheck.qa@gmail.com,Dusty,info,89.4,0.799,39.9,69.2,1.979,1.889,68.0,0.72,4.0
2025-07-14 13:09:00,green.energy.eg@gmail.com,Electrical-damage,critical,98.9,1.013,34.8,70.2,1.613,1.521,43.2,0.45,11.0
2025-07-15 18:49:00,solarcheck.qa@gmail.com,Bird-drop,warning,83.8,0.217,38.2,61.1,0.139,0.13,71.5,5.0,8.0
2025-07-18 13:12:00,fatima.pv@outlook.com,Dusty,info,83.6,0.865,39.9,72.3,1.905,1.819,60.5,8.0,1.0
2025-07-22 08:50:00,maintenance01@solarfarm.com,Dusty,info,95.0,0.459,35.9,58.2,0.546,0.517,69.2,1.5,9.0
2025-07-22 13:16:00,ahmed.solar@gmail.com,Clean,info,88.1,0.822,38.9,71.7,2.323,2.197,76.9,0.25,6.0
2025-07-23 15:52:00,pvtech.uae@gmail.com,Electrical-damage,critical,96.8,0.705,36.2,65.8,0.625,0.592,29.2,0.3,6.0
2025-07-24 15:57:00,inspector_m@yahoo.com,Snow-covered,warning,97.6,0.818,38.4,70.3,0.224,0.213,9.0,0.25,18.0
2025-07-27 12:21:00,ahmed.solar@gmail.com,Dusty,info,83.4,0.95,36.8,72.4,2.215,2.107,63.8,2.0,11.0
2025-07-30 15:38:00,pvtech.uae@gmail.com,Dusty,info,91.4,0.816,35.7,69.1,1.757,1.666,70.9,0.6,3.0
2025-07-30 17:26:00,green.energy.eg@gmail.com,Clean,info,92.5,0.407,35.4,56.9,0.578,0.541,81.7,10.0,10.0
2025-07-31 11:37:00,fatima.pv@outlook.com,Dusty,info,88.0,0.789,38.0,65.3,1.854,1.732,67.1,0.33,2.0
2025-08-01 16:42:00,nora.renewables@hotmail.com,Bird-drop,warning,83.2,0.633,34.2,62.1,1.151,1.105,75.2,0.25,13.0
2025-08-02 07:35:00,reemya185@gmail.com,Physical-damage,critical,92.7,0.195,37.4,59.4,0.066,0.062,38.0,0.33,9.0
2025-08-02 08:21:00,solar.ops.ksa@gmail.com,Snow-covered,warning,90.1,0.411,37.9,64.0,0.097,0.092,13.8,0.45,9.0
2025-08-02 13:31:00,solarcheck.qa@gmail.com,Dusty,info,92.2,0.99,38.0,72.6,2.606,2.439,70.9,0.45,2.0
2025-08-03 14:57:00,fatima.pv@outlook.com,Dusty,info,91.3,0.749,37.0,63.7,1.865,1.786,72.9,0.3,3.0
2025-08-04 07:30:00,fatima.pv@outlook.com,Clean,info,97.1,0.226,34.6,54.8,0.167,0.158,83.5,2.0,8.0
2025-08-04 09:59:00,ahmed.solar@gmail.com,Electrical-damage,critical,90.3,0.635,39.0,65.4,0.575,0.547,37.1,0.25,7.0
2025-08-04 14:05:00,solar.ops.ksa@gmail.com,Physical-damage,critical,91.5,0.878,39.8,69.9,1.269,1.206,42.0,0.25,12.0
2025-08-04 15:52:00,inspector_m@yahoo.com,Electrical-damage,critical,93.9,0.688,39.3,70.3,0.979,0.916,46.2,0.33,6.0
2025-08-05 15:38:00,inspector_m@yahoo.com,Dusty,info,91.6,0.787,37.0,70.0,1.715,1.618,71.4,0.4,7.0
2025-08-06 08:00:00,maintenance01@solarfarm.com,Dusty,info,86.1,0.373,34.6,58.7,0.455,0.431,71.0,0.72,4.0
2025-08-08 16:46:00,reemya185@gmail.com,Bird-drop,warning,88.2,0.654,34.4,64.1,1.188,1.116,73.5,0.6,8.0
2025-08-09 17:06:00,nora.renewables@hotmail.com,Snow-covered,warning,90.4,0.418,37.1,58.5,0.071,0.068,10.0,5.0,17.0
2025-08-11 12:31:00,ahmed.solar@gmail.com,Bird-drop,warning,84.2,0.865,35.5,67.8,2.172,2.067,68.8,1.5,6.0
2025-08-12 13:13:00,green.energy.eg@gmail.com,Dusty,info,91.3,0.858,34.9,69.3,2.275,2.179,73.1,0.4,11.0
2025-08-13 07:42:00,inspector_m@yahoo.com,Snow-covered,warning,92.4,0.2,35.7,56.2,0.077,0.074,44.2,0.5,5.0
2025-08-13 12:53:00,solarcheck.qa@gmail.com,Bird-drop,warning,94.5,0.947,34.6,68.2,2.548,2.408,73.2,0.6,13.0
2025-08-13 14:00:00,maintenance01@solarfarm.com,Snow-covered,warning,87.9,0.725,37.1,65.7,0.245,0.23,9.7,8.0,8.0
2025-08-13 15:45:00,nora.renewables@hotmail.com,Dusty,info,94.7,0.641,39.8,69.4,1.189,1.131,61.3,1.0,4.0
